"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00126830","1992","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","319.7","","319.7","0","122","0","73","0","16","","5","0","3","0","113","0","21","0","158","0","5","0","-21.7","0,0116,","76",",0,1212,+","76",",0,1210,","43.2",",0,0703,","35.6","0,0618,","-2.2","0,1017","-2.2","0,1017","-5.6","0,1019","-9.4","0,1205","-9.4","0,1205","0.0","0,0506","-3.3","0,0405","-4.4","0,0323","-6.7","0,0314","-11.7","0,0211","2957.5","","2957.5","0","1084.0",",0","272",",0","10.41","0","16.04","0","4.78","0"
"USC00126830","1993","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","481.7","","481.7","0","130","0","92","0","38","","8","0","7","0","133","0","43","0","147","0","22","0","-21.7","0,0219,+","178",",0,0227,+","160",",0,0226,","48.3",",0,0903,","33.9","0,0827,+","-1.7","0,0930","-2.2","0,1101","-5.0","0,1102","-8.3","0,1107","-8.9","0,1212","-0.6","0,0422","-2.2","0,0405","-6.1","0,0404","-7.2","0,0403","-11.7","0,0319","3273.6","","3273.6","0","1196.4",",0","634",",0","10.02","0","15.43","0","4.61","0"
"USC00126830","1994","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","476.2","","476.2","0","99","0","67","0","24","","5","0","10","0","124","0","31","0","161","0","27","0","-32.2","0,0122,+","178",",0,0123,+","91",",0,0117,","67.3",",0,0525,","36.7","0,0620,","0.0","0,1010","-3.3","0,1027","-4.4","0,1123","-7.8","0,1211","","","-0.6","0,0423","-9.4","0,0408","-9.4","0,0408","-9.4","0,0408","-9.4","0,0408","3547.3","","3547.3","0","884.7",",0","354",",0","10.62","0","16.72","0","4.52","0"
"USC00126830","1995","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","603.8","","603.8","0","102","0","68","0","","","4","0","6","0","121","0","47","0","156","0","37","0","-18.9","0,1209,+","","","89",",0,0107,","45.5",",0,0307,","37.2","0,0715,","-3.9","0,0923","-3.9","0,0923","-5.6","0,1104","-7.8","0,1105","-10.6","0,1112","0.0","0,0414","-3.3","0,0406","-6.7","0,0405","-6.7","0,0405","-10.6","0,0304","2994.7","","2994.7","0","867.0",",0","188",",0","10.69","0","16.59","0","4.78","0"
"USC00126830","1996","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","","","","","130","0","72","0","","","10","0","","","","","","","","","","","","","","","76",",0,1205,","58.4",",0,0511,","","","","","","","","","","","","","","","","","","","","","","","","","","","1086.7",",0","647",",0","","","","","",""
"USC00126830","1997","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","437.8","","437.8","0","117","0","72","0","28","","9","0","9","0","129","0","37","0","141","0","16","0","-26.1","0,0112,","203",",0,0120,+","102",",0,0109,","56.4",",0,0817,","35.0","0,0728,","-2.2","0,1015","-2.2","0,1015","-5.0","0,1022","-7.2","0,1112","-9.4","0,1117","0.0","0,0423","-4.4","0,0418","-4.4","0,0418","-6.7","0,0409","-8.9","0,0315","3308.7","","3308.7","0","843.2",",0","568",",0","10.24","0","15.52","0","4.97","0"
"USC00126830","1998","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","636.8","","636.8","0","137","0","78","0","8","","5","0","1","0","94","0","21","0","163","0","17","0","-18.3","0,1231,","102",",0,1231,","114",",0,1231,","67.6",",0,0921,","35.6","0,0907,","-1.1","0,1022","-2.2","0,1105","-5.0","0,1107","-14.4","0,1222","-14.4","0,1222","-0.6","0,0405","-3.9","0,0324","-6.1","0,0315","-11.1","0,0313","-11.1","0,0313","2910.9","","2910.9","0","1215.0",",0","275",",0","12.81","0","17.88","0","7.73","0"
"USC00126830","1999","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","529.0","","529.0","0","102","0","60","0","36","","6","0","11","0","118","0","20","0","173","0","25","0","-30.6","0,0105,","381",",0,0111,","165",",0,0309,+","57.4",",0,0929,","35.0","0,0906,+","-1.1","0,1005","-2.8","0,1024","-5.0","0,1117","-7.2","0,1130","-13.3","0,1221","0.0","0,0330","-6.1","0,0328","-6.1","0,0328","-6.7","0,0315","-10.0","0,0312","2882.4","","2882.4","0","808.4",",0","637",",0","11.50","0","17.52","0","5.49","0"
"USC00126830","2000","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","465.0","","465.0","0","110","0","72","0","45","","15","0","16","0","125","0","49","0","164","0","7","0","-23.9","0,0124,+","229",",0,0202,+","152",",0,0120,","38.6",",0,0625,","33.9","0,0818,+","-1.7","0,1007","-2.8","0,1009","-6.7","0,1118","-6.7","0,1118","-9.4","0,1121","-3.9","0,0414","-3.9","0,0414","-6.7","0,0413","-6.7","0,0413","-9.4","0,0408","2903.6","","2903.6","0","832.2",",0","909",",0","10.40","0","15.98","0","4.82","0"
"USC00126830","2001","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","513.6","","513.6","0","111","0","68","0","29","","5","0","1","0","111","0","30","0","162","0","16","0","-21.7","0,0102,","178",",0,0104,+","76",",0,0222,+","60.7",",0,1014,","33.3","0,0708,+","0.0","0,1007","-3.9","0,1028","-5.6","0,1209","-6.7","0,1210","-11.1","0,1225","-3.9","0,0418","-3.9","0,0418","-6.1","0,0328","-7.2","0,0327","-9.4","0,0326","3398.5","","3398.5","0","907.5",",0","269",",0","11.48","0","16.99","0","5.97","0"
"USC00126830","2002","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","621.7","","621.7","0","107","0","71","0","14","","6","0","0","0","133","0","23","0","147","0","23","0","-16.7","0,0304,","127",",0,1228,+","152",",0,0226,","74.4",",0,0823,","35.6","0,0722,","-3.3","0,1014","-3.3","0,1014","-5.6","0,1118","-14.4","0,1127","-14.4","0,1127","0.0","0,0521","-3.9","0,0406","-11.7","0,0328","-11.7","0,0328","-11.7","0,0328","2936.0","","2936.0","0","1092.9",",0","507",",0","11.10","0","16.52","0","5.69","0"
"USC00126830","2003","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","446.6","","446.6","0","112","0","66","0","40","","11","0","10","0","123","0","42","0","169","0","17","0","-26.7","0,0127,","102",",0,0103,","127",",0,0225,+","92.7",",0,0901,","35.6","0,0827,+","-3.3","0,1002","-3.3","0,1002","-4.4","0,1107","-7.2","0,1109","-10.6","0,1212","-2.2","0,0423","-2.2","0,0423","-5.6","0,0330","-12.2","0,0311","-12.2","0,0311","3391.3","","3391.3","0","1041.5",",0","881",",0","10.57","0","16.83","0","4.30","0"
"USC00126830","2004","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","498.0","","498.0","0","105","0","62","0","24","","5","0","6","0","112","0","33","0","169","0","4","0","-27.2","0,0131,","51",",0,1228,+","51",",0,1125,","52.6",",0,0611,","33.3","0,0609,","-2.8","0,1003","-2.8","0,1003","-4.4","0,1114","-8.9","0,1214","-8.9","0,1214","-1.1","0,0414","-3.9","0,0405","-7.8","0,0322","-7.8","0,0322","-9.4","0,0217","2962.6","","2962.6","0","858.2",",0","253",",0","11.45","0","17.41","0","5.49","0"
"USC00126830","2005","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","666.9","","666.9","0","119","0","74","0","32","","5","0","3","0","114","0","35","0","172","0","43","0","-19.4","0,0118,","127",",0,1214,+","117",",0,1209,","49.5",",0,0112,","37.2","0,0821,","-1.7","0,1028","-2.8","0,1029","-8.3","0,1117","-8.3","0,1117","-11.1","0,1125","-2.2","0,0504","-2.2","0,0504","-7.2","0,0321","-7.2","0,0321","-9.4","0,0313","2972.2","","2972.2","0","961.2",",0","479",",0","11.78","0","17.88","0","5.67","0"
"USC00126830","2006","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","561.8","","561.8","0","118","0","81","0","2","","1","0","1","0","106","0","12","0","162","0","21","0","-17.8","0,0218,","51",",0,0322,+","64",",0,0321,","47.5",",0,0728,","35.6","0,0801,","-1.1","0,1012","-3.9","0,1015","-5.0","0,1025","-8.3","0,1103","-11.1","0,1202","0.0","0,0410","-3.3","0,0409","-5.0","0,0323","-9.4","0,0322","-9.4","0,0322","2854.8","","2854.8","0","1064.5",",0","117",",0","12.12","0","17.92","0","6.33","0"
"USC00126830","2007","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","728.2","","728.2","0","111","0","72","0","42","","9","0","11","0","130","0","35","0","188","0","48","0","-24.4","0,0216,","406",",0,0218,","127",",0,1216,+","48.3",",0,1018,","36.1","0,0905,","-1.7","0,1028","-2.8","0,1029","-7.2","0,1107","-7.2","0,1107","-15.6","0,1206","-0.6","0,0415","-4.4","0,0410","-4.4","0,0410","-6.7","0,0318","-10.6","0,0304","3051.9","","3051.9","0","975.4",",0","805",",0","11.90","0","18.13","0","5.67","0"
"USC00126830","2008","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","471.4","","471.4","0","132","0","88","0","27","","6","0","6","0","133","0","38","0","161","0","10","0","-21.1","0,1222,","152",",0,0305,","147",",0,0305,","56.6",",0,0604,","32.8","0,0903,+","0.0","0,1019","-2.8","0,1028","-5.0","0,1030","-7.2","0,1110","-8.9","0,1121","-2.8","0,0415","-2.8","0,0415","-5.0","0,0324","-10.0","0,0309","-10.0","0,0309","3207.5","","3207.5","0","1187.6",",0","628",",0","10.36","0","16.46","0","4.27","0"
"USC00126830","2009","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","397.1","","397.1","0","129","0","81","0","24","","4","0","5","0","126","0","38","0","151","0","11","0","-27.2","0,0116,","102",",0,0201,+","114",",0,0128,","59.7",",0,0516,","34.4","0,0625,","-0.6","0,1011","-2.8","0,1018","-6.7","0,1204","-6.7","0,1204","-9.4","0,1205","-2.8","0,0412","-2.8","0,0412","-6.1","0,0321","-7.2","0,0320","-9.4","0,0304","3315.5","","3315.5","0","1216.2",",0","348",",0","10.54","0","16.41","0","4.67","0"
"USC00126830","2010","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","712.9","","712.9","0","110","0","68","0","73","","11","0","8","0","136","0","50","0","184","0","44","0","-21.7","0,0110,","152",",0,1227,+","127",",0,1204,","72.1",",0,0709,","36.1","0,0814,","-0.6","0,1004","-3.3","0,1022","-6.1","0,1103","-6.7","0,1106","-16.1","0,1206","-1.1","0,0428","-2.2","0,0330","-5.0","0,0307","-6.7","0,0306","-9.4","0,0226","3150.2","","3150.2","0","984.7",",0","846",",0","11.32","0","17.60","0","5.04","0"
"USC00126830","2011","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","628.8","","628.8","7","133","7","86","7","34","","5","7","5","7","115","7","28","7","157","7","35","7","-22.8","7,0210,","76",",7,0213,+","81",",7,0111,","66.8",",7,0526,","37.8","7,0903,+","0.0","K,1021","-2.2","K,1028","-4.4","7,1130","-10.6","7,1210","-10.6","7,1210","-0.6","K,0421","-2.8","K,0401","-5.0","K,0331","-7.2","K,0214","-8.9","K,0212","3287.7","","3287.7","7","1087.8",",7","380",",7","11.69","7","17.55","7","5.83","7"
"USC00126830","2012","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","727.1","","727.1","7","104","7","60","7","12","","5","7","1","7","116","7","14","7","186","7","58","7","-17.8","7,0120,","76",",7,1231,+","79",",7,1227,","39.9",",7,0817,","40.0","7,0708,+","0.0","7,0924","-2.8","7,1008","-5.0","7,1105","-7.2","7,1127","-10.0","7,1222","-1.1","7,0424","-4.4","7,0412","-4.4","7,0412","-7.2","7,0226","-12.2","7,0212","2525.6","","2525.6","7","658.0",",7","331",",7","12.98","7","19.54","7","6.42","7"
"USC00126830","2013","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","555.5","","555.5","7","113","7","63","7","28","","6","7","1","7","143","7","40","7","162","7","17","7","-17.8","7,1212,","203",",7,0325,","203",",7,0325,","60.5",",7,0419,","36.1","7,0911,","-3.3","7,1022","-3.3","7,1022","-5.6","7,1112","-7.8","7,1113","-11.7","7,1124","-1.1","7,0421","-3.3","7,0404","-5.0","7,0403","-8.9","7,0322","-8.9","7,0322","3163.0","","3163.0","7","945.5",",7","660",",7","10.69","7","16.40","7","4.98","7"
"USC00126830","2014","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","483.8","","483.8","7","131","7","85","7","44","","12","7","19","7","138","7","51","7","161","7","5","7","-28.9","7,0211,","254",",7,0218,","89",",7,0205,+","102.6",",7,0611,","33.9","7,0906,","-0.6","7,1023","-7.2","7,1101","-7.2","7,1101","-7.2","7,1101","-8.9","7,1114","-1.1","7,0423","-2.8","7,0416","-5.6","7,0330","-8.9","7,0326","-8.9","7,0326","3668.2","","3668.2","7","1072.2",",7","718",",7","9.58","7","15.33","7","3.82","7"
"USC00126830","2015","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","584.5","","584.5","7","130","7","81","7","38","","5","7","13","7","110","7","35","7","173","7","13","7","-23.3","7,0306,+","229",",7,0302,+","183",",7,0301,","101.6",",7,0608,","34.4","7,0907,+","0.0","7,1017","-2.2","7,1018","-4.4","7,1114","-12.2","7,1122","-12.2","7,1122","-1.7","7,0428","-2.2","7,0424","-4.4","7,0329","-7.8","7,0328","-12.2","7,0307","3457.5","","3457.5","7","1136.5",",7","547",",7","11.52","7","17.27","7","5.76","7"
"USC00126830","2016","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","732.1","","732.1","7","126","7","78","7","10","","4","7","4","7","101","7","26","7","173","7","30","7","-19.4","7,1219,","76",",7,0226,+","89",",7,0225,","108.2",",7,0816,","34.4","7,0611,","-3.3","7,1113","-3.3","7,1113","-4.4","7,1120","-6.7","7,1208","-15.6","7,1214","-0.6","7,0413","-2.2","7,0410","-7.8","7,0403","-7.8","7,0403","-13.3","7,0214","2638.3","","2638.3","7","1099.2",",7","326",",7","12.73","7","18.21","7","7.26","7"
"USC00126830","2017","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","600.9","","600.9","7","121","7","75","7","9","","3","7","6","7","101","7","22","7","174","7","22","7","-23.3","7,1228,","76",",7,1231,+","64",",7,1225,","43.2",",7,0430,","35.6","7,0923,+","-1.1","7,1026","-3.9","7,1109","-6.7","7,1110","-6.7","7,1110","-10.0","7,1208","-2.8","7,0407","-2.8","7,0407","-5.0","7,0317","-8.9","7,0316","-8.9","7,0316","2532.6","","2532.6","7","922.2",",7","209",",7","12.52","7","18.46","7","6.57","7"
